@relation GenevaExtended_2014_Acoustic_Parameters_Functionals_personality

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute age {youth, adult, senior}
@attribute gender {m,f}
@attribute ewe numeric
@attribute likeability {L,NL}

@data
'devel_118',3.469474e+01,1.099744e-01,3.224090e+01,3.268914e+01,3.746769e+01,5.226791e+00,1.801211e+02,8.748752e+01,8.721054e+01,8.029202e+01,2.094296e+02,2.483621e-01,1.770612e+02,1.817062e+02,2.394859e+02,6.242474e+01,1.951850e+03,5.976617e+02,1.194640e+03,1.167562e+03,9.346547e-02,9.010614e-01,3.728465e-02,4.474543e-02,1.413421e-01,1.040574e-01,2.107758e+00,9.761465e-01,2.120631e+00,1.128942e+00,2.481240e-02,1.490595e+00,1.073336e+01,9.204230e-01,-1.783322e+00,-4.844321e+00,-1.032009e+01,-8.914962e-01,-2.884974e+01,-5.329531e-01,3.204212e-02,8.306162e-01,2.205544e+00,6.572700e-01,8.087809e+00,3.000870e-01,7.919399e+00,8.756572e-01,2.948546e+01,3.191255e-01,7.012838e+02,1.646766e-01,1.376857e+03,8.136027e-02,-1.643229e+02,-4.416196e-01,1.675732e+03,6.024689e-02,9.396194e+02,1.994926e-01,-1.657067e+02,-4.073996e-01,2.730771e+03,5.238554e-02,7.887133e+02,3.295154e-01,-1.670041e+02,-3.903711e-01,-1.615496e+01,-2.650633e-01,2.532306e+01,3.268036e-01,7.400847e-02,2.624561e-01,-2.596281e-02,-3.077816e-01,6.349885e-02,6.244256e-01,2.351757e+01,2.849702e-01,-1.485307e+00,-8.985617e+00,-1.438428e+01,-1.043829e+00,-4.331492e+01,-4.966503e-01,-7.347411e+00,1.483249e+01,6.842732e-02,3.688075e-03,1.662978e-02,7.640280e+00,-1.965235e+00,-9.414331e+00,-2.558551e+01,3.238866e+00,2.479339e+00,6.666666e-02,4.068852e-02,3.133333e-01,3.610479e-01,-3.792688e+01,adult,f,0.35,L
'devel_119',2.701208e+01,9.989405e-02,2.423582e+01,2.706570e+01,2.948636e+01,5.250540e+00,1.686268e+02,1.813948e+02,1.339662e+01,1.369839e+01,1.324874e+02,1.528062e-01,1.115277e+02,1.313107e+02,1.510161e+02,3.948839e+01,1.317545e+03,1.419766e+03,1.098132e+02,9.683149e+01,3.373369e-01,1.041731e+00,4.857223e-02,1.972470e-01,6.095825e-01,5.610102e-01,5.869084e+00,5.129738e+00,7.267887e+00,4.744275e+00,1.418691e-01,1.426382e+00,1.023994e+01,1.159989e+00,-8.329648e+00,-1.647805e+00,-8.964470e+00,-1.650926e+00,-2.049602e+01,-7.126900e-01,2.186233e-02,6.474191e-01,1.262990e+00,6.731368e-01,4.901386e+00,4.677958e-01,1.917804e+00,3.883950e+00,2.312866e+01,2.814048e-01,7.435502e+02,2.776413e-01,1.423070e+03,1.670059e-01,-1.377889e+02,-6.705890e-01,1.663719e+03,1.436199e-01,1.110807e+03,2.162453e-01,-1.386505e+02,-6.461983e-01,2.567673e+03,7.098421e-02,9.946269e+02,3.404582e-01,-1.397641e+02,-6.301925e-01,-1.344736e+01,-3.217363e-01,2.369128e+01,3.487357e-01,6.922872e-02,3.094299e-01,-1.516936e-02,-1.060245e+00,2.347184e-01,9.747519e-01,2.123281e+01,3.145736e-01,-5.270207e+00,-2.797225e+00,-7.782949e+00,-2.438859e+00,-2.875764e+01,-5.448881e-01,-3.883061e+00,1.231677e+01,6.716472e-02,5.806526e-03,1.049895e-01,5.566550e+00,-9.991174e+00,-9.420264e+00,-1.725096e+01,2.422145e+00,2.112676e+00,1.350000e-01,9.844626e-02,2.714286e-01,3.549015e-01,-2.340054e+01,senior,m,0.99,L
'devel_120',2.585514e+01,1.251275e-01,2.319763e+01,2.583183e+01,2.670922e+01,3.511593e+00,7.062537e+01,6.857291e+01,5.820366e+01,4.357177e+01,1.252773e+02,2.188032e-01,1.050625e+02,1.222779e+02,1.287046e+02,2.364211e+01,5.798839e+02,5.864391e+02,4.702424e+02,3.726635e+02,4.582474e-01,1.029005e+00,9.009344e-02,2.101837e-01,8.192868e-01,7.291933e-01,1.012823e+01,5.291006e+00,1.365796e+01,9.413674e+00,1.661014e-01,1.188860e+00,3.760458e+00,2.380126e+00,-2.672762e+01,-4.969800e-01,-4.220826e+00,-2.616828e+00,-1.582677e+01,-1.048728e+00,8.362809e-02,1.572395e+00,2.851962e+00,6.692479e-01,1.769568e+00,1.875685e+00,-5.162343e+00,-1.127019e+00,6.632349e+00,1.156762e+00,7.573520e+02,2.803908e-01,1.608299e+03,1.804531e-01,-1.485356e+02,-6.063673e-01,1.546296e+03,1.393064e-01,1.266653e+03,3.034210e-01,-1.462524e+02,-6.223785e-01,2.460558e+03,5.423205e-02,8.636571e+02,2.112889e-01,-1.485659e+02,-5.852854e-01,-4.193162e+00,-7.228588e-01,1.583578e+01,3.889544e-01,9.912088e-02,1.432614e-01,-1.046408e-02,-1.184923e+00,3.882645e-01,4.416334e-01,1.064686e+01,4.547905e-01,-2.702218e+01,-5.489192e-01,-1.046110e+01,-1.533541e+00,-3.146425e+01,-5.112793e-01,1.108967e+00,1.217591e+01,6.636455e-02,1.744159e-02,9.865338e-02,1.675025e+00,-2.646806e+01,-2.232258e+00,-1.090816e+01,3.649635e+00,2.230483e+00,9.999999e-02,9.183318e-02,2.800000e-01,3.584490e-01,-2.174087e+01,youth,m,1.09,L
'devel_121',2.560378e+01,1.952588e-01,2.302448e+01,2.473356e+01,2.521893e+01,2.194445e+00,3.366621e+01,1.818062e+01,6.537971e+01,0.000000e+00,1.281003e+02,4.523570e-01,1.039943e+02,1.147635e+02,1.180276e+02,1.403329e+01,3.795167e+02,2.365447e+02,7.395994e+02,0.000000e+00,2.237206e-01,9.858509e-01,5.207996e-02,1.237509e-01,4.016998e-01,3.496199e-01,3.811061e+00,1.793707e+00,4.933198e+00,3.247181e+00,8.282018e-02,1.277251e+00,1.195396e+01,8.784409e-01,-3.736504e+00,-3.202608e+00,-7.611535e+00,-8.277792e-01,-2.446404e+01,-6.545696e-01,4.056616e-02,1.550745e+00,1.447880e+00,7.030984e-01,5.011379e+00,3.585036e-01,-2.906032e+00,-1.370137e+00,2.397816e+01,3.622873e-01,6.634100e+02,1.947679e-01,1.402072e+03,1.440064e-01,-1.428166e+02,-6.280559e-01,1.652302e+03,1.177324e-01,9.689272e+02,1.790502e-01,-1.447975e+02,-5.944762e-01,2.607049e+03,5.210834e-02,8.633244e+02,1.551902e-01,-1.464570e+02,-5.698439e-01,-1.832056e+01,-4.519935e-01,2.745101e+01,2.646398e-01,8.297540e-02,1.296686e-01,-2.011759e-02,-6.824384e-01,1.853429e-01,6.415055e-01,2.171540e+01,3.064310e-01,3.440076e+00,4.529243e+00,-1.146178e+01,-4.803391e-01,-3.838390e+01,-3.449977e-01,-7.044684e+00,1.701370e+01,6.899465e-02,1.188242e-02,4.653680e-02,8.439501e+00,-6.385394e+00,-6.434707e+00,-1.948574e+01,3.249098e+00,2.573529e+00,9.714285e-02,7.165678e-02,2.362500e-01,3.191762e-01,-2.670179e+01,senior,m,0.69,L
'devel_122',3.250265e+01,7.696291e-02,2.978864e+01,3.241411e+01,3.524339e+01,5.454754e+00,5.135110e+01,2.561309e+01,9.590127e+00,1.047536e+01,1.816576e+02,1.442339e-01,1.536766e+02,1.788499e+02,2.106062e+02,5.692958e+01,1.158355e+02,1.223285e+02,2.448248e+02,3.149727e+00,4.011134e-01,1.232963e+00,4.140066e-02,1.346170e-01,7.613313e-01,7.199306e-01,6.748869e+00,3.040732e+00,9.067906e+00,5.778944e+00,1.601909e-01,1.294124e+00,1.671442e+01,9.322897e-01,-2.927700e+00,-6.811933e+00,-9.924651e+00,-1.180750e+00,-2.426439e+01,-6.150188e-01,2.575862e-02,7.827391e-01,1.435349e+00,7.106426e-01,6.813453e+00,3.961254e-01,3.809114e+00,2.207423e+00,1.963075e+01,5.427959e-01,7.342452e+02,2.301849e-01,1.457787e+03,1.177325e-01,-1.364592e+02,-7.004884e-01,1.628160e+03,8.810891e-02,1.109102e+03,1.560282e-01,-1.388891e+02,-6.624137e-01,2.620151e+03,4.505615e-02,9.387822e+02,1.683683e-01,-1.412496e+02,-6.255905e-01,-9.756896e+00,-6.695148e-01,2.036838e+01,2.777781e-01,9.586456e-02,1.795581e-01,-1.712573e-02,-7.522457e-01,3.811667e-01,6.359499e-01,1.359004e+01,6.743919e-01,-2.236347e+01,-9.426786e-01,-1.364785e+01,-6.717268e-01,-3.676763e+01,-4.135378e-01,-1.461857e+01,2.397951e+01,6.311037e-02,-3.195983e-03,7.046529e-02,1.859362e+01,5.429784e+00,-8.671551e+00,-1.945393e+01,2.049180e+00,1.673640e+00,1.700000e-01,1.002497e-01,3.240000e-01,3.991291e-01,-2.112337e+01,adult,f,0.28,L
'devel_123',2.819628e+01,1.298035e-01,2.512982e+01,2.750112e+01,3.052781e+01,5.397993e+00,3.867042e+01,2.249868e+01,5.483109e+01,2.695584e+01,1.441610e+02,2.559546e-01,1.174399e+02,1.346664e+02,1.603864e+02,4.294653e+01,3.689330e+02,2.572420e+02,5.507081e+02,2.851155e+02,3.744261e-01,1.253688e+00,3.317315e-02,1.271037e-01,8.166882e-01,7.835150e-01,7.899082e+00,5.470100e+00,1.069190e+01,5.994585e+00,1.774753e-01,1.606090e+00,7.555917e+00,1.852040e+00,-4.561318e+00,-3.018106e+00,-1.334777e+01,-6.986739e-01,-2.308075e+01,-8.740401e-01,2.865412e-02,1.167189e+00,1.030486e+00,7.702591e-01,6.378796e+00,3.407407e-01,2.437728e+00,2.216649e+00,2.331874e+01,3.384251e-01,6.076567e+02,2.403884e-01,1.412117e+03,1.296356e-01,-1.417798e+02,-6.728332e-01,1.571922e+03,1.439356e-01,1.044280e+03,2.534076e-01,-1.445758e+02,-6.252933e-01,2.525464e+03,8.221667e-02,8.017471e+02,2.106369e-01,-1.460522e+02,-6.024504e-01,-1.702197e+01,-3.160836e-01,2.543840e+01,2.190103e-01,9.186813e-02,1.781786e-01,-3.696350e-02,-2.917960e-01,5.059268e-01,5.871929e-01,2.275875e+01,2.530870e-01,-1.060228e+01,-1.422210e+00,-1.902671e+01,-4.392946e-01,-4.717766e+01,-3.446056e-01,-2.678433e+00,9.194036e+00,5.881745e-02,6.163360e-03,6.015057e-02,2.001283e+00,-2.474730e+00,-1.146961e+01,-1.458230e+01,1.971831e+00,1.142857e+00,2.275000e-01,1.721010e-01,5.000000e-01,4.606517e-01,-1.861378e+01,adult,m,1.08,L
'devel_124',3.476927e+01,4.497533e-02,3.455649e+01,3.500766e+01,3.576355e+01,1.207066e+00,5.119612e+01,5.806033e+01,2.337889e+01,2.190864e+01,2.057061e+02,8.421471e-02,2.024020e+02,2.077478e+02,2.170158e+02,1.461375e+01,5.637203e+02,6.183854e+02,2.588748e+02,2.302554e+02,4.454422e-01,1.302027e+00,7.880818e-02,1.214662e-01,7.312536e-01,6.524454e-01,1.425427e+01,9.657655e+00,1.313142e+01,7.424149e+00,2.248017e-01,1.612343e+00,9.514426e+00,9.477855e-01,-1.762113e+01,-5.444670e-01,-8.431220e+00,-9.678504e-01,-1.910736e+01,-8.225813e-01,1.883560e-02,1.080423e+00,1.401410e+00,7.720954e-01,7.510903e+00,3.016540e-01,2.540389e+00,3.309655e+00,2.122841e+01,3.901780e-01,7.757059e+02,2.183598e-01,1.446293e+03,1.153296e-01,-1.226333e+02,-7.755989e-01,1.649401e+03,9.348893e-02,1.202869e+03,2.403917e-01,-1.229757e+02,-7.452120e-01,2.580380e+03,7.834242e-02,1.023906e+03,2.908303e-01,-1.261167e+02,-6.975535e-01,-8.556907e+00,-6.122661e-01,2.149745e+01,4.192482e-01,8.135665e-02,2.074389e-01,-1.026075e-02,-1.578808e+00,4.692862e-01,9.592603e-01,1.528625e+01,6.181983e-01,-2.269628e+01,-5.012192e-01,-1.259158e+01,-8.008353e-01,-2.760205e+01,-6.429790e-01,-2.491531e+00,1.139440e+01,5.970055e-02,8.295253e-03,7.577788e-02,5.981954e+00,-1.457103e+01,-5.841473e+00,-1.379046e+01,2.788845e+00,2.845528e+00,1.285714e-01,6.220440e-02,1.762500e-01,2.373783e-01,-1.777443e+01,youth,f,-0.28,NL
'devel_125',2.639049e+01,3.484426e-02,2.555702e+01,2.626329e+01,2.703188e+01,1.474857e+00,5.299444e+01,6.396510e+01,1.159435e+01,3.144341e+00,1.264723e+02,5.393117e-02,1.203519e+02,1.253670e+02,1.310543e+02,1.070243e+01,4.058443e+02,4.993172e+02,8.667474e+01,2.596477e+01,2.151410e-01,9.183353e-01,3.705410e-02,1.458109e-01,4.007989e-01,3.637448e-01,4.698538e+00,2.362876e+00,4.958017e+00,3.760084e+00,7.609836e-02,1.117627e+00,5.612152e+00,2.847447e+00,2.104390e+00,6.310334e+00,2.437824e+00,3.158181e+00,-1.853891e+01,-8.105946e-01,3.218576e-02,5.631739e-01,1.724964e+00,6.203734e-01,5.560859e+00,3.130262e-01,-7.250475e-01,-4.870096e+00,2.685423e+01,2.571789e-01,6.028024e+02,3.090024e-01,1.404854e+03,1.226620e-01,-1.428290e+02,-6.213632e-01,1.581568e+03,1.160886e-01,1.054345e+03,2.640254e-01,-1.458708e+02,-5.699911e-01,2.523500e+03,6.015607e-02,9.660759e+02,4.004874e-01,-1.468830e+02,-5.551062e-01,-1.693310e+01,-5.147371e-01,2.620879e+01,2.791495e-01,5.726447e-02,2.661235e-01,-1.152936e-02,-1.210021e+00,1.489328e-01,4.421842e-01,2.415376e+01,3.511193e-01,8.782842e+00,1.849661e+00,1.926993e+00,4.114351e+00,-3.042225e+01,-4.791217e-01,2.122545e-02,8.121428e+00,5.229204e-02,2.483635e-02,4.912156e-02,-1.362546e+00,-4.225816e-01,2.436205e+00,-1.404745e+01,3.717472e+00,1.893939e+00,1.420000e-01,7.467262e-02,3.033333e-01,3.699399e-01,-2.878697e+01,adult,m,1.04,L
'devel_126',2.775993e+01,8.776515e-02,2.680487e+01,2.695901e+01,2.723800e+01,4.331284e-01,2.488410e+01,0.000000e+00,1.671881e+01,1.289265e+01,1.381993e+02,1.644179e-01,1.293466e+02,1.305036e+02,1.326264e+02,3.279785e+00,1.821854e+02,0.000000e+00,1.553923e+02,1.179685e+02,3.956085e-01,1.283956e+00,8.613763e-02,1.109018e-01,7.213456e-01,6.352080e-01,1.189760e+01,6.293759e+00,1.083499e+01,4.994118e+00,2.050088e-01,1.622519e+00,1.722456e+01,5.547541e-01,4.410167e+00,2.085878e+00,-2.494567e+00,-4.419684e+00,-9.456822e+00,-1.329558e+00,2.277970e-02,1.187032e+00,1.334014e+00,7.779039e-01,6.418275e+00,2.679483e-01,3.270462e+00,3.593280e+00,2.825929e+01,2.955575e-01,6.508889e+02,3.193883e-01,1.488808e+03,1.330506e-01,-1.477083e+02,-5.758866e-01,1.599158e+03,1.729157e-01,1.077376e+03,2.377682e-01,-1.502626e+02,-5.339895e-01,2.596588e+03,6.914596e-02,9.071304e+02,2.163788e-01,-1.519894e+02,-5.090470e-01,-1.701083e+01,-3.801917e-01,2.615129e+01,3.894066e-01,5.195111e-02,2.611392e-01,-2.652177e-02,-7.784566e-01,5.683260e-01,6.976028e-01,2.627758e+01,4.876481e-01,9.574841e+00,1.278847e+00,-7.682481e+00,-2.126318e+00,-1.746583e+01,-5.816612e-01,-1.213694e+01,2.152642e+01,3.495520e-02,7.291798e-03,8.088844e-02,1.399667e+01,2.634910e+00,-4.119358e-01,-6.566856e+00,1.809955e+00,1.388889e+00,1.866667e-01,1.583947e-01,3.825000e-01,3.877741e-01,-1.745362e+01,adult,m,0.12,L
'devel_127',3.555760e+01,3.103168e-02,3.450837e+01,3.551873e+01,3.637318e+01,1.864819e+00,1.572895e+01,1.366494e+01,1.159636e+01,4.449906e+00,2.148983e+02,6.491259e-02,2.018414e+02,2.139727e+02,2.248263e+02,2.298489e+01,2.027081e+02,1.856676e+02,1.497421e+02,6.010292e+01,2.009059e-01,9.904824e-01,3.631229e-02,1.046361e-01,3.747674e-01,3.384551e-01,3.169264e+00,1.522715e+00,4.078211e+00,2.148268e+00,5.133057e-02,1.352267e+00,9.932941e+00,1.540913e+00,-8.902085e+00,-1.575363e+00,-1.100467e+01,-9.259250e-01,-1.444956e+01,-1.112568e+00,2.366761e-02,9.549025e-01,1.485343e+00,8.423938e-01,8.264629e+00,5.001957e-01,2.872417e+00,2.386252e+00,2.759632e+01,3.865997e-01,7.422448e+02,1.864342e-01,1.379055e+03,1.273197e-01,-1.268746e+02,-7.354006e-01,1.699562e+03,1.503601e-01,1.025825e+03,2.013115e-01,-1.282052e+02,-6.839189e-01,2.641437e+03,8.155445e-02,9.690917e+02,3.742183e-01,-1.322181e+02,-6.261989e-01,-1.370682e+01,-5.023289e-01,2.680839e+01,3.660129e-01,8.154485e-02,2.392398e-01,-2.130340e-02,-6.901109e-01,9.748100e-02,7.239773e-01,2.462125e+01,3.695011e-01,-1.523715e+01,-1.152929e+00,-1.944840e+01,-5.195263e-01,-2.406959e+01,-7.254090e-01,-9.890522e-01,8.043386e+00,5.426107e-02,1.750860e-02,2.265067e-02,7.825890e-01,-4.984383e+00,-5.754679e+00,-8.685974e+00,2.721089e+00,1.730104e+00,2.180000e-01,8.795453e-02,2.816667e-01,3.496864e-01,-3.024886e+01,youth,f,-0.98,NL
'devel_128',2.777222e+01,3.219324e-01,2.163319e+01,2.485056e+01,3.506207e+01,1.342888e+01,1.179167e+02,8.264838e+01,2.402811e+02,1.493504e+02,1.657126e+02,8.978783e-01,9.594956e+01,1.155566e+02,2.084194e+02,1.124698e+02,1.475572e+03,7.050768e+02,3.785962e+03,3.195651e+03,4.154093e-01,1.272516e+00,3.391040e-02,1.422057e-01,7.159082e-01,6.819978e-01,5.993692e+00,3.635134e+00,5.901520e+00,2.793605e+00,1.947995e-01,1.451164e+00,1.109273e+01,1.738799e+00,1.073459e+01,1.200052e+00,-1.441171e+00,-7.640282e+00,-1.876916e+01,-1.120366e+00,3.916050e-02,1.778804e+00,1.368097e+00,8.651651e-01,6.122764e+00,5.030987e-01,2.849052e+00,3.337133e+00,2.383733e+01,7.624747e-01,6.197096e+02,3.107920e-01,1.324814e+03,1.629632e-01,-1.088770e+02,-9.332986e-01,1.654015e+03,1.544498e-01,1.094550e+03,4.013294e-01,-1.127188e+02,-8.194611e-01,2.590712e+03,9.606991e-02,9.501464e+02,3.529525e-01,-1.118471e+02,-8.322498e-01,-1.988490e+01,-6.892223e-01,2.704150e+01,6.105798e-01,5.682528e-02,4.785348e-01,-2.043980e-02,-1.026471e+00,3.797421e-01,8.274261e-01,2.402280e+01,6.612269e-01,1.626084e+01,8.409044e-01,-3.628740e+00,-3.544533e+00,-3.127103e+01,-7.358809e-01,-1.172018e+00,7.626620e+00,4.018499e-02,2.480260e-02,3.917432e-02,2.313121e-01,6.375628e+00,6.736038e-01,-8.010340e+00,1.741294e+00,2.015113e+00,2.212500e-01,1.571971e-01,2.525000e-01,3.076829e-01,-1.595647e+01,senior,m,-0.28,NL
'devel_129',3.336459e+01,4.898465e-02,3.303687e+01,3.345461e+01,3.423489e+01,1.198017e+00,6.528302e+01,3.282584e+01,1.095881e+01,1.184351e+01,1.897710e+02,9.213780e-02,1.853918e+02,1.899204e+02,1.986811e+02,1.328931e+01,7.142134e+02,3.885621e+02,1.315271e+02,1.293928e+02,1.524999e-01,9.496697e-01,4.823446e-02,8.697576e-02,2.755438e-01,2.273093e-01,3.704937e+00,1.976604e+00,4.025159e+00,2.226308e+00,5.388816e-02,1.300072e+00,9.134119e+00,1.714351e+00,-3.258539e+00,-3.224313e+00,-1.260705e+01,-8.402066e-01,-1.515260e+01,-7.817957e-01,2.397846e-02,1.175218e+00,1.629382e+00,8.941308e-01,8.642561e+00,2.498569e-01,1.065236e+01,7.691086e-01,3.730258e+01,2.582841e-01,6.750894e+02,3.073390e-01,1.413217e+03,1.073333e-01,-1.539841e+02,-5.312544e-01,1.617736e+03,1.604153e-01,1.143823e+03,9.388856e-02,-1.563244e+02,-4.793840e-01,2.673933e+03,4.710895e-02,9.222775e+02,2.461691e-01,-1.580827e+02,-4.530611e-01,-1.931113e+01,-4.302326e-01,3.119291e+01,3.824221e-01,8.050070e-02,1.439015e-01,-2.317401e-02,-7.514436e-01,1.223781e-01,6.430201e-01,2.712626e+01,4.234599e-01,-4.257391e+00,-3.117012e+00,-2.627430e+01,-3.779819e-01,-2.298632e+01,-4.014857e-01,-3.669738e+00,1.093128e+01,6.378417e-02,1.144019e-02,3.293306e-02,3.684443e+00,-2.831513e+00,-8.332079e+00,-1.273267e+01,3.169014e+00,2.150538e+00,1.033333e-01,8.219218e-02,2.914286e-01,4.543576e-01,-3.104909e+01,adult,f,1.02,L
'devel_130',3.477203e+01,1.392569e-01,3.081525e+01,3.208877e+01,4.107510e+01,1.025985e+01,1.606057e+01,2.322038e+00,2.435909e+01,0.000000e+00,2.134794e+02,2.967190e-01,1.630660e+02,1.755224e+02,2.949430e+02,1.318769e+02,1.960491e+02,1.764721e+01,3.204261e+02,0.000000e+00,2.332450e-01,1.184561e+00,2.979874e-02,9.590762e-02,4.310388e-01,4.012401e-01,4.634253e+00,1.883855e+00,4.865166e+00,3.066580e+00,8.899253e-02,1.495554e+00,1.123241e+01,1.180305e+00,-6.883900e-01,-2.282031e+01,-4.006699e+00,-1.676604e+00,-1.811736e+01,-9.281638e-01,2.209891e-02,1.016030e+00,1.148817e+00,9.715842e-01,9.505605e+00,2.610083e-01,7.123011e+00,1.276133e+00,3.113878e+01,3.047750e-01,6.847563e+02,2.117842e-01,1.387580e+03,1.200334e-01,-1.402354e+02,-6.364864e-01,1.659854e+03,8.457042e-02,1.113035e+03,2.176310e-01,-1.411057e+02,-5.913415e-01,2.598641e+03,7.615481e-02,1.013645e+03,2.875081e-01,-1.444151e+02,-5.456322e-01,-1.711919e+01,-5.236549e-01,2.744786e+01,3.839806e-01,7.028683e-02,2.348559e-01,-1.934667e-02,-8.198539e-01,2.055034e-01,7.113905e-01,2.411370e+01,3.931621e-01,-8.538346e+00,-2.293792e+00,-7.624021e+00,-8.325334e-01,-3.219576e+01,-5.696641e-01,-5.156884e+00,1.267114e+01,4.748303e-02,1.508133e-02,3.622778e-02,5.420112e+00,2.930420e+00,-2.137741e+00,-1.163807e+01,2.564103e+00,1.865672e+00,1.640000e-01,5.782733e-02,2.916667e-01,3.523453e-01,-2.447755e+01,adult,f,-0.11,NL
