@relation GenevaExtended_2014_Acoustic_Parameters_Functionals_personality-likeability.TestFilter-weka.filters.unsupervised.attribute.Remove-R106

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute age {youth,adult,senior}
@attribute gender {m,f}
@attribute likeability {L,NL}

@data
devel_103,27.48821,0.090532,25.84931,27.62914,29.53578,3.686468,32.99262,10.5976,142.4576,221.4754,135.886,0.132985,122.4009,135.6678,151.4579,29.05701,259.324,90.79278,1112.994,1662.764,0.523307,1.141407,0.060247,0.205813,1.004564,0.944317,10.32798,3.94098,8.563166,3.467217,0.209116,1.464607,1.115238,11.12769,-15.7681,-0.840121,-4.560437,-2.007829,-19.49529,-0.68396,0.026191,1.445652,1.61321,0.821475,4.935736,0.556037,0.366491,22.1058,15.58404,0.648722,913.0469,0.193094,1401.938,0.302239,-129.517,-0.753185,1740.053,0.131444,1362.491,0.325387,-127.7656,-0.757568,2553.477,0.071698,986.9061,0.372938,-130.3025,-0.717235,-5.622089,-0.747883,19.15441,0.210158,0.078318,0.300614,-0.001076,-13.99854,0.436166,0.829173,12.66205,0.587119,-20.25531,-0.744713,-4.102708,-2.305211,-25.34175,-0.562371,2.478006,8.064928,0.068599,0.017454,0.096454,-4.787664,-13.75405,-4.699723,-16.74714,2.310231,2.348993,0.135714,0.090846,0.235,0.344891,-19.0924,adult,m,NL
devel_109,32.42217,0.21647,28.35963,31.12418,33.68089,5.321259,343.1098,341.8762,79.14098,78.37439,203.4574,0.791577,141.5056,166.0059,192.4486,50.94299,12753.89,8945.447,830.8292,0,0.251535,1.075827,0.05004,0.114425,0.418166,0.368126,5.879572,3.757964,7.203269,3.784259,0.125228,1.320821,13.7081,1.109388,8.114318,1.652518,-1.197628,-7.064059,-23.64439,-0.711723,0.0293,0.814967,1.837904,0.643326,7.26523,0.276399,4.048918,3.388777,24.15785,0.674131,573.0132,0.276518,1385.614,0.143158,-125.3151,-0.736992,1602.934,0.112818,994.892,0.247914,-129.7039,-0.638835,2570.1,0.066585,928.8001,0.183423,-129.5464,-0.638285,-16.46374,-0.650649,22.56118,0.617052,0.048575,0.380676,-0.017515,-0.687538,0.267351,0.662283,24.62085,0.560854,9.44072,1.76724,-1.733291,-5.860012,-36.51566,-0.491899,-5.116481,9.336763,0.041016,0.008618,0.036522,6.873616,7.431895,-0.794197,-15.7521,3.654485,3.378378,0.107,0.078109,0.184444,0.317179,-23.7698,adult,m,NL
devel_125,26.39049,0.034844,25.55702,26.26329,27.03188,1.474857,52.99444,63.9651,11.59435,3.144341,126.4723,0.053931,120.3519,125.367,131.0543,10.70243,405.8443,499.3172,86.67474,25.96477,0.215141,0.918335,0.037054,0.145811,0.400799,0.363745,4.698538,2.362876,4.958017,3.760084,0.076098,1.117627,5.612152,2.847447,2.10439,6.310334,2.437824,3.158181,-18.53891,-0.810595,0.032186,0.563174,1.724964,0.620373,5.560859,0.313026,-0.725048,-4.870096,26.85423,0.257179,602.8024,0.309002,1404.854,0.122662,-142.829,-0.621363,1581.568,0.116089,1054.345,0.264025,-145.8708,-0.569991,2523.5,0.060156,966.0759,0.400487,-146.883,-0.555106,-16.9331,-0.514737,26.20879,0.27915,0.057264,0.266124,-0.011529,-1.210021,0.148933,0.442184,24.15376,0.351119,8.782842,1.849661,1.926993,4.114351,-30.42225,-0.479122,0.021225,8.121428,0.052292,0.024836,0.049122,-1.362546,-0.422582,2.436205,-14.04745,3.717472,1.893939,0.142,0.074673,0.303333,0.36994,-28.78697,adult,m,L
devel_126,27.75993,0.087765,26.80487,26.95901,27.238,0.433128,24.8841,0,16.71881,12.89265,138.1993,0.164418,129.3466,130.5036,132.6264,3.279785,182.1854,0,155.3923,117.9685,0.395609,1.283956,0.086138,0.110902,0.721346,0.635208,11.8976,6.293759,10.83499,4.994118,0.205009,1.622519,17.22456,0.554754,4.410167,2.085878,-2.494567,-4.419684,-9.456822,-1.329558,0.02278,1.187032,1.334014,0.777904,6.418275,0.267948,3.270462,3.59328,28.25929,0.295558,650.8889,0.319388,1488.808,0.133051,-147.7083,-0.575887,1599.158,0.172916,1077.376,0.237768,-150.2626,-0.53399,2596.588,0.069146,907.1304,0.216379,-151.9894,-0.509047,-17.01083,-0.380192,26.15129,0.389407,0.051951,0.261139,-0.026522,-0.778457,0.568326,0.697603,26.27758,0.487648,9.574841,1.278847,-7.682481,-2.126318,-17.46583,-0.581661,-12.13694,21.52642,0.034955,0.007292,0.080888,13.99667,2.63491,-0.411936,-6.566856,1.809955,1.388889,0.186667,0.158395,0.3825,0.387774,-17.45362,adult,m,L
devel_138,22.65849,0.089136,20.85451,22.36004,24.74314,3.88863,22.39691,5.63927,12.83001,17.83296,102.519,0.121341,91.72462,100.0654,114.8321,23.1075,138.362,45.97923,84.05522,106.8336,0.21551,0.932371,0.074533,0.097512,0.317509,0.242976,1.96536,0.656933,3.540331,2.791646,0.078205,1.440375,10.92839,1.268803,13.93321,0.569162,-4.62538,-2.333864,-29.59068,-0.425291,0.020634,0.673065,1.016425,0.613265,5.222492,0.219259,-2.890301,-1.520221,27.87566,0.219838,555.4615,0.181448,1434.182,0.121613,-135.6221,-0.703063,1645.449,0.107067,1164.344,0.302186,-141.8582,-0.607305,2501.682,0.087478,1089.078,0.319905,-141.5222,-0.612484,-24.27154,-0.119606,28.09182,0.141716,0.061813,0.281351,-0.020689,-0.38027,0.192042,0.754226,28.88412,0.119494,21.38689,0.339808,2.465631,3.228829,-43.18096,-0.214575,-6.031106,11.17058,0.080266,0.008332,0.029749,3.386258,10.85876,-7.685023,-23.95949,1.593626,1.219512,0.243333,0.018856,0.415,0.439005,-23.29465,adult,m,L
devel_145,23.78827,0.07684,22.39683,23.18806,25.01835,2.621529,43.34912,35.66978,37.08067,13.94529,109.2953,0.110323,100.2713,104.9843,116.7408,16.46954,297.7487,238.5904,241.3354,100.2708,0.15861,1.235897,0.031009,0.038758,0.316461,0.285452,4.184592,2.232698,2.598897,1.325871,0.064925,1.585551,9.949327,1.573921,-2.155741,-4.423427,-16.04326,-0.754931,-8.12057,-1.705287,0.013652,0.991558,3.210175,0.684135,4.821486,0.243611,-4.128228,-0.626544,29.62602,0.308262,547.2377,0.340015,1431.898,0.118714,-168.2745,-0.437803,1400.13,0.175451,1025.423,0.183586,-169.9184,-0.406308,2471.772,0.039309,720.0471,0.347188,-171.1671,-0.387729,-19.94869,-0.235356,29.67187,0.243173,0.092564,0.171045,-0.032107,-0.326539,0.178739,0.541741,29.54631,0.242079,4.148751,2.372361,-27.09822,-0.458342,-26.4332,-0.578535,-3.845786,11.81344,0.059972,0.00973,0.047265,6.737379,-3.221599,-14.23105,-5.041481,2.553192,1.73913,0.0775,0.036315,0.4725,0.509626,-28.82939,adult,m,L
devel_157,32.95301,0.255545,26.00731,28.62622,41.67293,15.66562,532.3559,795.7997,194.2415,101.939,211.5977,0.571762,123.5247,143.6963,305.6277,182.103,6786.384,11915.69,6775.623,10084.92,0.624289,1.208391,0.032438,0.226007,1.358901,1.326463,15.11792,8.470501,12.77064,6.360171,0.28359,1.313142,-2.278368,-4.468652,-4.788255,-3.14396,5.156618,2.297673,-28.52776,-0.780733,0.065816,1.739397,1.970603,0.723212,3.391076,0.997553,-1.207972,-6.992541,1.646458,7.654047,928.6956,0.202484,1119.816,0.247074,-146.121,-0.572702,1799.141,0.107292,1332.807,0.259696,-142.5087,-0.609089,2571.446,0.063606,1157.09,0.261166,-143.0491,-0.599916,-1.51045,-5.249887,12.55848,0.470999,0.084134,0.218826,-0.011178,-1.374083,0.685994,0.520708,4.280214,2.835794,-8.317158,-2.263846,2.691105,6.424687,-46.90212,-0.407063,4.206145,3.805553,0.057679,0.019896,0.129442,-4.781909,-3.328554,6.180408,-21.63353,3.134796,2.547771,0.10375,0.112576,0.237778,0.34172,-16.99745,adult,m,NL
devel_158,34.42121,0.123715,32.17233,33.81738,38.36727,6.194942,22.78735,19.93443,61.47759,55.18752,207.4276,0.262857,176.4372,193.9427,252.2501,75.8129,243.5133,221.8651,1024.346,897.5244,0.45262,1.035936,0.070547,0.250141,0.824829,0.754282,4.168306,1.128421,6.069129,3.230515,0.193772,1.50101,10.46516,1.168215,-3.124778,-3.657132,-8.553765,-1.499237,-40.00711,-0.407596,0.034346,1.209372,1.137593,0.972315,8.945626,0.362009,9.110971,0.729466,19.54474,0.51026,670.6766,0.250032,1335.791,0.162458,-122.5223,-0.77148,1724.552,0.135636,947.9475,0.336,-125.8339,-0.707423,2570.896,0.075518,964.8381,0.307239,-124.7859,-0.723098,-15.67529,-0.314567,19.26647,0.350005,0.068135,0.219602,-0.037442,-0.344345,0.414352,0.818099,21.21254,0.423098,4.342418,2.240778,-12.27768,-1.162784,-53.01376,-0.252522,-2.994941,7.748591,0.058409,-0.00387,0.05158,3.205247,-7.979259,-5.938849,-30.91526,1.724138,1.413428,0.2775,0.09833,0.326,0.354209,-17.9678,adult,m,NL
devel_166,32.9905,0.187516,29.40694,30.0219,34.12361,4.716667,342.4418,263.1915,4.80551,13.36989,202.4348,0.469459,150.3563,155.7609,216.6039,66.24762,1436.589,0,-345.8298,0,0.128092,0.711791,0.061737,0.066451,0.205393,0.143656,2.699736,2.042764,2.166731,1.243072,0.036496,1.376539,6.322243,1.263156,-6.759551,-1.154178,-4.169542,-2.202848,-20.76278,-0.601985,0.099735,1.319647,1.983255,0.595211,5.793765,0.423768,8.200045,0.590666,22.95543,0.500984,797.865,0.305218,1617.203,0.208931,-180.1555,-0.331071,1653.39,0.130739,1087.614,0.164096,-178.5498,-0.333483,2565.084,0.093913,948.213,0.266068,-178.6077,-0.331853,-13.00585,-0.464809,23.81291,0.23485,0.085843,0.234389,0.002789,3.287575,0.088223,0.527366,16.91009,0.287291,-6.066103,-2.350977,-2.805821,-4.436803,-32.61543,-0.320156,-3.64905,11.53063,0.067741,0.013869,0.031111,4.994624,-7.081383,-4.307032,-19.43254,3.921569,1.005025,0.105,0.065,0.576667,0.590668,-36.92248,adult,m,L
devel_177,21.88488,0.051196,20.89264,21.95061,22.4014,1.508759,22.38204,12.23086,18.99831,28.6134,97.55977,0.066731,91.92681,97.71977,100.2991,8.372299,133.5965,82.25378,115.2556,170.3224,0.279206,1.048078,0.040738,0.169228,0.511987,0.471249,6.240917,3.807137,6.233865,2.680219,0.149147,1.304537,17.42008,0.773299,11.06573,0.953636,-5.088379,-1.776024,-27.87457,-0.532373,0.023102,1.011767,1.92915,0.827735,4.637588,0.222514,3.251396,0.961954,27.4648,0.283849,578.2515,0.202076,1395.812,0.112639,-153.9076,-0.547142,1556.366,0.135344,997.6133,0.207224,-157.1146,-0.496088,2569.479,0.064948,752.2455,0.183501,-157.7783,-0.486446,-21.58088,-0.200394,27.55431,0.227571,0.064634,0.240049,-0.033165,-0.352536,0.330052,0.61943,30.35094,0.188752,13.09504,0.772551,-7.606308,-1.584146,-33.2358,-0.463918,-11.7049,17.53829,0.060569,-0.003398,0.101707,14.04757,10.72006,-4.23103,-26.57194,3.095975,1.886793,0.108333,0.090814,0.342857,0.436732,-22.14465,adult,m,NL
devel_178,27.03248,0.093644,25.07056,27.33441,28.93436,3.863798,56.02707,43.89151,40.48557,14.59374,132.4983,0.141742,117.0178,133.3646,146.2768,29.259,491.1709,417.9362,315.7786,90.20917,0.374255,1.203478,0.045727,0.150081,0.682475,0.636748,10.80253,5.184378,11.59883,4.256425,0.18894,1.415632,7.358912,1.858247,-19.43172,-0.764709,-10.21007,-0.921193,-12.21388,-0.903812,0.03767,0.986833,2.285061,0.674626,3.298813,0.505193,-7.090505,-0.585569,19.97567,0.360517,876.7418,0.243625,1524.561,0.163197,-131.5917,-0.734843,1694.41,0.099456,1398.312,0.296812,-131.4287,-0.718914,2606.333,0.115921,960.4351,0.310343,-136.6824,-0.638133,-6.40815,-0.730049,27.30706,0.252912,0.1051,0.143968,-0.00743,-1.795867,0.45141,0.648196,19.55566,0.353828,-32.05892,-0.521374,-13.92926,-0.79123,-19.82887,-0.584479,-0.23501,11.26341,0.062364,0.014772,0.07109,1.885761,-13.50069,-8.356732,-8.731188,3.370787,3.053435,0.09625,0.072273,0.186667,0.307716,-20.5135,adult,m,NL
train_008,29.09802,0.488968,20.93293,23.96686,24.83806,3.90513,71.15489,0,-6.700707,0,234.9282,1.214882,92.14254,109.7906,115.4563,23.31376,1490.58,0,-323.1263,0,0.51415,1.186698,0.076991,0.277927,0.82014,0.743149,13.57954,9.057705,9.107985,4.890345,0.261098,1.319217,4.526102,3.628451,-4.713013,-3.976128,-4.329488,-2.775416,-24.19673,-0.779253,0.022262,0.749073,2.385416,0.594605,3.907845,0.344567,-7.724488,-1.260918,5.740126,3.40824,671.5779,0.44979,1297.674,0.315197,-160.133,-0.511451,1639.009,0.156985,1207.47,0.407564,-156.3696,-0.522865,2584.423,0.082129,1010.842,0.331085,-155.5893,-0.534482,-9.113358,-1.747164,12.64134,1.324976,0.071543,0.241461,-0.029176,-0.687546,0.671323,0.572759,11.48269,1.870246,5.998589,1.967473,-16.1174,-0.88996,-37.14197,-0.397501,-0.428239,8.406537,0.055758,0.006532,0.156038,2.628217,-7.331177,-1.106267,-21.09039,3.496504,1.423488,0.1425,0.073612,0.43,0.215314,-16.54587,adult,m,NL
train_019,25.73432,0.103736,22.73791,27.35073,28.1287,5.390791,31.79503,27.65809,61.17912,63.33379,123.0197,0.148781,102.267,133.4911,139.6262,37.35925,202.3964,185.1588,399.1017,402.1086,0.241207,0.934539,0.042172,0.145361,0.456056,0.413884,3.807451,1.651583,3.299899,1.840708,0.079435,1.308502,7.662407,1.921883,-16.08113,-0.939687,-7.720724,-1.713735,-20.19294,-0.803601,0.030169,0.828054,1.621994,0.8546,3.925823,0.645382,-3.380743,-0.973127,19.79707,0.43892,693.8644,0.279267,1605.437,0.169267,-150.5054,-0.580454,1569.64,0.160494,1292.463,0.276742,-150.8547,-0.564373,2487.758,0.102445,913.1253,0.157176,-153.9617,-0.517796,-11.65537,-0.518337,28.05568,0.26905,0.089275,0.190408,-0.026927,-0.643816,0.176523,0.655102,25.11657,0.294567,-25.50224,-0.658145,-19.43757,-0.720383,-27.11544,-0.567684,-0.583907,10.40817,0.063409,0.007808,0.050444,2.314747,-13.29775,-4.143675,-18.31693,2.702703,2.050114,0.106667,0.061283,0.324,0.374679,-28.48655,adult,m,NL
train_022,40.38594,0.348725,28.17554,29.75246,60.42226,32.24672,319.3279,233.4054,71.20479,0.145844,400.9842,0.83814,140.004,153.3552,901.7571,761.7532,5381.67,3863.313,1426.939,287.6306,0.355435,1.332854,0.044527,0.136366,0.621246,0.576719,6.01991,2.489057,9.155482,4.639376,0.112388,1.658976,-0.863268,-9.033987,-3.215896,-4.142233,7.556591,1.699473,-40.81992,-0.467679,0.020863,1.671458,1.523299,0.765469,5.787955,0.665052,12.60094,0.627529,11.43302,0.920559,843.2316,0.309386,1370.566,0.269879,-144.7364,-0.593563,1671.361,0.098983,1336.914,0.309033,-126.9468,-0.739521,2523.341,0.059671,1073.529,0.24191,-121.9246,-0.771384,-2.310003,-2.461066,11.92572,0.586832,0.068676,0.280972,-0.002323,-5.360023,0.217112,0.985148,1.624768,5.996929,-6.178083,-3.10118,16.03673,0.688867,-50.9366,-0.448258,1.172808,3.052794,0.063213,0.010974,0.047544,-2.565318,-1.333692,2.467055,-34.48688,1.639344,2.09205,0.18,0.105641,0.23,0.370585,-22.62843,adult,m,NL
train_032,30.18808,0.146911,26.8975,28.87515,30.63501,3.737509,45.21404,32.96177,32.29443,19.36582,163.5368,0.313565,130.0544,145.7841,161.3857,31.33128,388.3791,399.904,470.0936,248.6614,0.157551,1.17584,0.034232,0.069168,0.275136,0.240904,3.827242,1.413052,4.558595,3.557521,0.04334,1.375705,10.72619,0.836272,-6.261019,-2.394793,-6.93987,-1.667822,-16.36574,-1.071367,0.048347,1.523345,1.910248,0.946421,5.803889,0.464551,3.116076,2.371677,22.44533,0.339006,653.1345,0.297586,1568.01,0.14439,-136.3106,-0.682101,1545.745,0.126501,1196.97,0.295446,-137.2672,-0.650538,2476.764,0.070435,927.6917,0.251311,-139.5312,-0.614379,-12.03379,-0.694897,24.10869,0.351401,0.096858,0.20428,-0.011736,-1.229274,0.10029,0.572848,18.72821,0.458518,-14.20597,-1.578694,-14.00895,-0.933887,-33.07661,-0.458127,-4.955057,13.99626,0.05644,0.01766,0.019241,7.373304,-2.583125,-3.888035,-9.288547,2.941176,2.990033,0.094444,0.065678,0.197,0.3046,-32.81143,adult,m,NL
train_035,24.08974,0.066226,22.48809,24.35497,25.32715,2.839054,17.77732,5.698696,79.43578,60.27406,111.0551,0.093084,100.8012,112.279,118.7642,17.96308,115.277,40.66522,534.4231,400.4342,0.420999,1.10641,0.074262,0.243445,0.739974,0.665712,12.42553,9.855717,14.07936,6.891749,0.250461,1.335971,15.94445,0.871761,-5.068959,-2.299428,8.386238,1.153786,-9.629061,-0.914819,0.019711,0.557716,1.335449,0.87702,4.201988,0.340127,-2.256191,-1.735244,28.1335,0.368856,523.717,0.296278,1453.306,0.113893,-148.423,-0.568418,1482.857,0.114113,1139.403,0.149859,-150.8298,-0.529992,2364.447,0.103166,1030.031,0.31069,-153.5465,-0.492656,-17.3629,-0.490275,31.38114,0.225072,0.030039,0.810909,-0.011627,-1.131097,0.503511,0.65324,30.45049,0.258956,3.19315,4.762955,6.748218,1.979668,-13.31117,-0.675619,-3.186538,15.76218,0.037776,0.014138,0.167971,11.0144,-7.711986,9.201671,-8.424058,3.759399,1.915709,0.128,0.091082,0.31,0.355668,-18.88863,adult,m,NL
train_040,27.61496,0.125713,24.41172,27.1983,28.72889,4.317173,303.3353,460.7726,65.93909,61.3773,138.9072,0.246786,112.6492,132.3245,144.5573,31.90805,345.7859,258.6714,801.6518,717.0427,0.282025,0.956787,0.08138,0.145535,0.470182,0.388801,6.362096,2.913666,6.455151,1.941002,0.138867,1.307215,13.37298,0.853181,-12.02412,-1.150605,-11.26675,-0.927085,-26.7432,-0.520356,0.047204,0.972266,2.288206,0.626396,5.483962,0.511423,1.629143,4.485436,28.54168,0.326746,634.5922,0.296109,1496.156,0.211737,-141.9393,-0.637928,1554.434,0.133511,1177.488,0.39585,-142.6634,-0.59873,2555.871,0.055234,877.7037,0.239149,-145.2943,-0.559853,-16.61778,-0.612607,29.01996,0.383077,0.073508,0.268052,-0.022076,-0.766471,0.314311,0.551867,23.33134,0.412104,-5.109885,-3.981203,-14.04173,-0.960766,-33.89569,-0.510992,-6.986032,16.13162,0.078045,0.001413,0.072786,9.608191,-14.75293,-10.34555,-24.25535,3.225806,3.284672,0.077778,0.050504,0.204444,0.301113,-22.77282,adult,m,NL
train_043,28.93341,0.290077,24.78948,26.1849,28.65319,3.863708,397.7074,0,24.70586,19.62697,175.282,0.92174,115.1368,124.7966,143.9552,28.81836,4353.897,0,480.3098,382.7549,0.336444,1.174663,0.029044,0.146416,0.666429,0.637384,8.80976,5.961555,6.360582,3.356744,0.145255,1.394507,5.954003,2.263095,-2.148875,-6.483174,-6.011233,-1.808797,-20.01264,-0.838236,0.03447,1.717857,1.65855,0.75447,5.076019,0.430414,-2.045572,-3.795059,13.87355,0.765023,445.3145,0.338331,1409.238,0.181464,-159.7101,-0.506543,1422.052,0.163574,1083.325,0.39728,-157.3572,-0.500967,2358.634,0.061376,908.1877,0.401438,-158.3576,-0.485118,-10.54468,-0.904723,19.6314,0.483186,0.06878,0.224661,-0.022369,-0.827316,0.406037,0.501496,15.06221,0.793739,-3.134868,-5.884695,-12.84684,-1.075431,-34.62836,-0.360487,-3.684973,11.78498,0.049913,0.01155,0.077014,3.666608,-1.947535,-4.168253,-16.3077,2.743142,2.272727,0.084444,0.077619,0.301,0.435005,-22.11438,adult,m,NL
train_046,28.19396,0.275457,23.30511,25.22462,28.78575,5.480644,915.272,902.0303,205.3453,254.8423,158.7589,0.611749,105.673,118.0637,154.5853,48.91228,18680.97,0,319.3204,310.636,0.225049,1.066151,0.032868,0.097069,0.449862,0.416994,5.217083,2.773561,5.680938,3.449522,0.067038,1.273471,3.89255,2.21973,-6.770305,-2.090273,-3.230768,-3.206704,-28.1387,-1.154537,0.024527,0.802485,2.293149,0.742409,3.581681,1.055166,-7.02859,-1.148624,7.880339,1.468103,650.4814,0.355118,1479.341,0.135964,-163.4697,-0.489676,1642.266,0.138545,1113.063,0.290421,-159.2848,-0.508173,2531.496,0.088558,967.4473,0.301565,-159.2164,-0.508373,-10.23365,-0.580289,15.7014,0.346715,0.121623,0.137221,-0.019631,-0.798966,0.141148,0.620802,11.33509,0.761528,-12.43583,-1.171428,-14.77783,-0.839634,-61.2951,-0.279828,-1.990825,9.740286,0.058977,0.01507,0.05091,2.218806,-5.441964,-0.743631,-21.39197,2.996255,1.908397,0.092,0.071106,0.341667,0.455683,-29.03654,adult,m,L
train_052,32.75578,0.04771,31.52866,32.21296,35.01209,3.483431,16.48304,2.061368,8.118956,9.192714,183.1751,0.093998,169.9304,176.7755,207.7977,37.86736,176.0768,29.81309,69.61854,101.8291,0.236418,1.140977,0.041942,0.100015,0.500996,0.459055,5.725098,2.754022,4.772152,2.341854,0.075584,1.459595,8.356737,1.507455,-10.54375,-1.159923,-7.946014,-1.043839,-17.65068,-1.079571,0.013372,0.690252,1.005244,0.893444,8.142882,0.243502,-1.661709,-2.741648,23.51992,0.264553,612.8497,0.250918,1510.169,0.1546,-144.4201,-0.604684,1535.829,0.105301,1149.222,0.238304,-144.6983,-0.58403,2494.398,0.060316,951.2833,0.206857,-147.503,-0.544154,-12.79812,-0.377032,25.02177,0.312337,0.083258,0.182677,-0.027318,-0.424702,0.197795,0.501591,24.23201,0.291271,-13.41903,-1.046252,-8.761537,-1.326238,-36.89493,-0.57784,-1.093968,9.090204,0.0553,0.013558,0.027766,2.112799,-9.538293,-7.552942,-10.11282,3.070175,1.793722,0.1525,0.069056,0.306,0.361696,-26.42873,adult,m,NL
